id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
50686,M19740,M,303.7,312.6,1754,27.5,159,0,0,0,0,0,1
130637,L48515,L,298.9,310.3,1527,32.4,228,0,0,0,0,0,0
88447,L47334,L,298.5,308.2,1455,43.8,196,0,0,0,0,0,0
80964,L51577,L,302.4,310.2,1539,35.8,29,0,0,0,0,0,0
87289,L55141,L,301.0,312.2,1348,58.2,57,0,0,0,0,0,0
8327,L56931,L,298.6,309.9,1353,47.3,172,0,0,0,0,0,0
93217,L56819,L,299.3,310.1,1422,54.5,59,0,0,0,0,0,0
31699,L53008,L,301.3,311.1,1575,39.3,2,0,0,0,0,0,0
109965,L54255,L,300.7,310.5,1492,43.5,192,0,0,0,0,0,0
24863,L56741,L,299.7,310.8,1511,40.9,174,0,0,0,0,0,0
62292,L54715,L,300.1,311.7,1634,33.7,78,0,0,0,0,0,0
11083,L56162,L,297.0,307.7,1577,34.6,128,0,0,0,0,0,0
52586,L56787,L,298.9,310.1,1571,38.3,78,0,0,0,0,0,0
110528,L51221,L,302.0,310.8,1463,42.9,184,0,0,0,0,0,0
127065,L56741,L,299.4,310.9,1287,59.6,168,0,0,0,0,0,0
51637,L47217,L,299.0,309.3,1523,39.1,104,0,0,0,0,0,0
128441,L47991,L,296.8,307.6,1707,28.6,149,0,0,0,0,0,0
72996,L56882,L,298.9,310.0,1433,46.2,76,0,0,0,0,0,0
18402,H39262,H,298.9,309.8,1401,44.5,164,0,0,0,0,0,0
67061,L50759,L,301.8,310.6,1643,31.4,124,0,0,0,0,0,0
65382,L56134,L,297.3,308.1,1447,49.0,61,0,0,0,0,0,0
105580,L47809,L,298.3,310.1,1903,22.1,99,0,0,0,0,0,0
36655,L55319,L,299.5,310.8,1571,38.4,74,0,0,0,0,0,0
12861,M19232,M,301.9,309.6,1418,41.7,201,0,0,0,0,0,0
82520,L49890,L,299.8,309.1,1454,41.2,81,0,0,0,0,0,0
67120,H30402,H,296.2,306.8,1389,50.3,129,0,0,0,0,0,0
84281,M16486,M,297.8,307.8,1596,34.2,70,0,0,0,0,0,0
124522,L55348,L,299.7,311.1,1690,37.1,148,0,0,0,0,0,0
32042,L48992,L,298.2,307.8,1621,32.0,135,0,0,0,0,0,0
90825,L50237,L,300.1,309.1,1400,52.0,125,0,0,0,0,0,0
48304,L50735,L,301.8,310.9,1692,28.6,150,0,0,0,0,0,0
111920,L55348,L,299.9,311.6,1546,36.9,148,0,0,0,0,0,0
110577,M18933,M,301.9,310.6,1329,49.0,87,0,0,0,0,0,0
111623,L49409,L,299.4,308.7,1697,30.8,173,0,0,0,0,0,0
33707,M15252,M,297.6,308.4,1488,41.2,148,0,0,0,0,0,0
60527,L50886,L,302.1,311.3,1603,41.1,5,0,0,0,0,0,0
122760,L52990,L,301.3,311.0,1856,21.9,0,0,0,0,0,0,0
79572,L54704,L,300.2,311.5,1734,31.0,31,0,0,0,0,0,0
50877,M17756,M,300.2,309.5,1539,35.0,80,0,0,0,0,0,0
117355,L49863,L,299.7,309.4,1353,46.4,23,0,0,0,0,0,0
14061,L56196,L,297.2,307.9,1420,51.7,186,0,0,0,0,0,0
634,L56333,L,297.5,308.5,1495,42.4,136,0,0,0,0,0,0
136044,L52321,L,304.0,313.3,1755,27.6,205,0,0,0,0,0,0
46207,L49643,L,298.9,308.5,1580,48.5,119,0,0,0,0,0,0
103867,H30001,H,297.7,309.1,1740,28.2,171,0,0,0,0,0,0
20837,M16956,M,298.1,307.3,1379,47.2,45,0,0,0,0,0,0
120370,L51646,L,302.8,310.1,1544,37.7,205,0,0,0,0,0,0
50849,M20446,M,302.4,311.8,1635,31.5,49,0,0,0,0,0,0
104765,L49509,L,299.3,308.7,1483,40.5,179,0,0,0,0,0,0
13820,L52047,L,303.7,312.5,1453,42.9,155,0,0,0,0,0,0
66005,M21360,M,300.9,310.0,1410,45.7,205,0,0,0,0,0,0
59565,L55885,L,297.4,308.5,1468,41.1,64,0,0,0,0,0,0
58610,L50703,L,301.8,310.9,1364,55.5,197,0,0,0,0,0,0
3982,H32563,H,300.4,309.8,1401,54.8,76,0,0,0,0,0,0
73636,L47806,L,298.4,310.1,1391,57.1,94,0,0,0,0,0,0
55517,L52155,L,303.7,312.7,1602,30.8,104,0,0,0,0,0,0
5681,L51585,L,302.3,310.1,1388,44.7,54,0,0,0,0,0,0
69218,M20511,M,302.5,312.0,1510,42.0,210,0,0,0,0,0,0
25046,L47297,L,298.8,308.6,1534,33.0,101,0,0,0,0,0,0
36040,M23547,M,297.3,308.5,1604,34.9,73,0,0,0,0,0,0
96348,H38231,H,297.3,308.6,1534,33.9,112,0,0,0,0,0,0
7824,L53459,L,301.3,310.8,1432,53.9,79,0,0,0,0,0,0
7775,M18375,M,301.9,311.1,1487,40.0,98,0,0,0,0,0,0
42520,L50934,L,302.3,311.0,1507,37.6,152,0,0,0,0,0,0
69916,L52846,L,302.2,311.4,1430,36.3,100,0,0,0,0,0,0
95040,M19005,M,301.8,310.3,1465,46.5,50,0,0,0,0,0,0
134123,L56072,L,297.7,308.9,1458,39.0,114,0,0,0,0,0,0
47060,M16105,M,298.5,310.3,1588,33.0,22,0,0,0,0,0,0
42743,L55818,L,297.4,308.6,1512,35.9,71,0,0,0,0,0,0
61569,L50488,L,301.3,310.4,1439,46.8,109,0,0,0,0,0,0
59216,L56939,L,298.5,309.7,1602,34.2,189,0,0,0,0,0,0
77480,L47297,L,298.8,308.6,1497,44.1,135,0,0,0,0,0,0
10083,L56294,L,297.6,308.7,1512,39.0,44,0,0,0,0,0,0
21551,L50084,L,300.6,309.5,2496,13.5,111,0,0,0,0,0,0
17419,L55571,L,298.6,309.6,1702,27.4,82,0,0,0,0,0,0
22178,L50147,L,300.8,309.7,1471,47.9,13,0,0,0,0,0,0
62489,L55897,L,297.1,308.7,1615,30.8,64,0,0,0,0,0,0
47345,M15674,M,296.8,307.5,1596,35.2,132,0,0,0,0,0,0
41068,L53435,L,301.0,310.5,1368,46.6,185,0,0,0,0,0,0
45099,L53271,L,300.9,310.7,1613,33.5,176,0,0,0,0,0,0
87130,L54924,L,300.4,311.7,1314,43.5,160,0,0,0,0,0,0
31077,L53040,L,301.3,310.9,1566,35.8,2,0,0,0,0,0,0
82487,L49871,L,300.0,309.6,1449,43.4,39,0,0,0,0,0,0
60269,L48797,L,297.8,307.8,2129,19.0,33,0,0,0,0,0,0
10126,H29581,H,298.4,308.3,1558,23.0,166,0,0,0,0,0,0
126395,L51024,L,302.5,311.2,1620,35.1,169,0,0,0,0,0,0
115113,H36466,H,300.6,310.4,1480,42.7,124,0,0,0,0,0,0
103586,L50651,L,301.8,310.4,1441,49.3,58,0,0,0,0,0,0
20839,M23921,M,297.2,308.3,1548,36.7,57,0,0,0,0,0,0
71282,L54958,L,296.7,311.6,1435,39.0,45,0,0,0,0,0,0
124967,L47954,L,296.8,307.9,1415,48.8,171,0,0,0,0,0,0
44383,H30612,H,296.9,308.0,1409,51.0,56,0,0,0,0,0,0
82595,H29978,H,297.5,309.4,1458,41.3,119,0,0,0,0,0,0
45339,L56528,L,298.2,308.9,1436,49.1,26,0,0,0,0,0,0
106567,L55669,L,298.4,309.4,1461,46.3,135,0,0,0,0,0,0
129317,M15674,M,296.8,307.5,1592,37.2,132,0,0,0,0,0,0
120710,L53933,L,301.6,310.9,1715,28.2,17,0,0,0,0,0,0
14405,M16671,M,298.0,307.8,1508,44.9,23,0,0,0,0,0,0
28934,L54196,L,300.5,310.5,1509,54.1,84,0,0,0,0,0,0
60045,L47378,L,298.4,308.7,1339,48.1,99,0,0,0,0,0,0
75037,M16744,M,298.0,307.6,1579,33.5,150,0,0,0,0,0,0
64509,L50462,L,301.2,309.9,1445,43.5,5,0,0,0,0,0,0
34638,L51343,L,302.1,310.5,1696,47.0,107,0,0,0,0,0,0
29824,L54202,L,300.6,310.5,1648,34.5,179,0,0,0,0,0,0
2119,M20956,M,300.8,310.7,1483,40.8,59,0,0,0,0,0,0
49001,M18407,M,301.9,311.0,1527,43.0,43,0,0,0,0,0,0
106380,L54746,L,300.3,311.0,1454,34.7,30,0,0,0,0,0,0
15866,L53396,L,301.1,310.6,1563,27.5,101,0,0,0,0,0,0
71303,L49271,L,299.4,309.3,1433,39.2,0,0,0,0,0,0,0
86837,L47885,L,297.7,309.0,1474,44.3,99,0,0,0,0,0,0
785,M17084,M,299.7,309.0,1645,26.0,155,0,0,0,0,0,0
94411,H37132,H,300.6,311.7,1427,44.6,131,0,0,0,0,0,0
127296,L54668,L,300.3,311.4,1545,43.5,160,0,0,0,0,0,0
103830,M22133,M,300.1,310.2,1451,41.8,35,0,0,0,0,0,0
35933,L54856,L,300.5,311.6,1487,42.4,206,0,0,0,0,0,0
81112,L54241,L,300.6,310.4,1479,37.1,155,0,0,0,0,0,0
133648,H30676,H,297.8,309.2,1429,42.5,146,0,0,0,0,0,0
73922,L55019,L,300.2,311.6,1374,47.4,191,0,0,0,0,0,0
39185,H30370,H,295.6,306.3,1632,33.3,76,0,0,0,0,0,0
69931,L55884,L,297.2,308.7,1469,45.1,35,0,0,0,0,0,0
116224,M22318,M,300.1,311.6,1479,51.4,76,0,0,0,0,0,0
60411,L54362,L,300.3,310.3,2158,16.8,16,0,0,0,0,0,0
135343,M19279,M,302.6,310.2,1474,47.2,24,0,0,0,0,0,0
39361,L51421,L,302.4,311.0,1469,42.9,79,0,0,0,0,0,0
9795,L49364,L,299.8,309.4,1616,32.2,44,0,0,0,0,0,0
44874,M15653,M,296.9,307.8,1441,45.6,89,0,0,0,0,0,0
115310,L47548,L,297.5,308.3,1754,29.5,13,0,0,0,0,0,0
72258,L48958,L,298.6,308.2,1305,52.0,41,0,0,0,0,0,0
121193,L55651,L,298.6,309.7,1332,46.4,85,0,0,0,0,0,0
108549,L56727,L,299.6,311.1,1578,40.1,129,0,0,0,0,0,0
86367,L54470,L,300.2,310.4,1492,40.2,192,0,0,0,0,0,0
56792,L49397,L,299.7,309.1,1505,46.3,155,0,0,0,0,0,0
34217,L53270,L,300.9,310.8,1708,29.1,38,0,0,0,0,0,0
120689,L52003,L,303.5,311.9,1593,37.4,203,0,0,0,0,0,0
97856,L56242,L,297.2,308.4,1463,44.2,113,0,0,0,0,0,0
34802,L50691,L,301.8,311.0,1329,55.6,195,0,0,0,0,0,0
88069,H30650,H,297.1,308.5,1461,42.4,176,0,0,0,0,0,0
46428,H37455,H,300.7,311.9,1465,41.4,25,0,0,0,0,0,0
63142,L55389,L,299.3,310.8,1391,44.8,25,0,0,0,0,0,0
76861,H38801,H,298.1,308.9,1708,27.8,106,0,0,0,0,0,0
107340,H35390,H,300.4,310.7,1378,44.5,166,0,0,0,0,0,0
93074,M23272,M,298.6,309.7,1367,49.7,136,0,0,0,0,0,0
55071,L50599,L,301.6,310.8,1515,37.6,144,0,0,0,0,0,0
36469,M23542,M,297.3,308.5,1407,40.9,185,0,0,0,0,0,0
104542,M22478,M,300.4,311.4,1560,33.4,60,0,0,0,0,0,0
9449,L48714,L,298.0,308.8,1479,38.6,20,0,0,0,0,0,0
63299,H33333,H,302.3,310.9,1664,30.9,121,0,0,0,0,0,0
4601,M15952,M,296.9,307.6,1514,39.2,113,0,0,0,0,0,0
135781,L54847,L,300.6,311.7,1431,43.9,185,0,0,0,0,0,0
110241,M17408,M,299.3,309.2,1452,49.1,111,0,0,0,0,0,0
11946,L52992,L,301.4,311.1,1603,34.6,193,0,0,0,0,0,0
2229,L53255,L,301.0,310.9,1695,28.5,197,0,0,0,0,0,0
9418,L54536,L,299.6,310.2,1433,42.9,73,0,0,0,0,0,0
90114,L51026,L,302.3,311.3,1455,42.1,175,0,0,0,0,0,0
59263,L51657,L,302.7,310.3,1477,40.7,141,0,0,0,0,0,0
35317,M15002,M,298.6,308.4,1558,28.2,161,0,0,0,0,0,0
105397,M18437,M,301.8,310.9,1477,39.9,118,0,0,0,0,0,0
94875,M19978,M,304.2,313.6,1506,43.0,155,0,0,0,0,0,0
69983,M23745,M,297.9,309.2,1509,41.6,174,0,0,0,0,0,0
74677,M23513,M,297.4,308.4,1329,57.9,113,0,0,0,0,0,0
110967,M15930,M,296.9,307.9,1447,42.2,0,0,0,0,0,0,0
118457,M24722,M,298.9,309.8,1439,45.8,81,0,0,0,0,0,0
31881,L47461,L,298.0,308.0,1715,28.5,83,0,0,0,0,0,0
123402,L51228,L,301.9,311.0,1630,29.2,31,0,0,0,0,0,0
13937,M17053,M,299.2,308.8,1448,37.0,137,0,0,0,0,0,0
81371,L55877,L,297.3,308.6,1419,48.2,14,0,0,0,0,0,0
75293,L52234,L,303.8,312.9,1619,34.9,148,0,0,0,0,0,0
25819,M22624,M,299.8,311.0,1537,39.0,5,0,0,0,0,0,0
62109,L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,0
56181,L53986,L,301.2,310.8,1756,27.7,119,0,0,0,0,0,0
75811,L53268,L,300.9,310.7,1461,47.6,10,0,0,0,0,0,0
84720,L48148,L,295.8,306.5,1492,41.8,107,0,0,0,0,0,0
60776,L56909,L,298.8,309.8,1403,49.2,145,0,0,0,0,0,0
3559,L49703,L,298.8,308.7,1537,35.8,96,0,0,0,0,0,0
109650,L53104,L,300.7,310.1,1508,42.3,31,0,0,0,0,0,0
63240,M24765,M,298.3,309.1,1367,49.5,200,0,0,0,0,0,0
27600,M17229,M,299.2,308.4,1367,50.0,86,0,0,0,0,0,0
123463,L54073,L,301.0,311.6,1454,42.3,133,0,0,0,0,0,0
49491,L52689,L,302.8,312.2,1712,26.8,54,0,0,0,0,0,0
79745,L54308,L,300.6,310.0,1511,36.9,0,0,0,0,0,0,0
74920,M19253,M,302.4,310.1,1385,47.9,17,0,0,0,0,0,0
126636,H33529,H,302.1,310.8,1524,40.1,108,0,0,0,0,0,0
66360,M20039,M,304.2,313.4,1436,47.0,43,0,0,0,0,0,0
70750,L50041,L,300.6,309.2,1470,43.6,240,0,0,0,0,0,0
6706,L50142,L,300.7,309.5,1508,39.9,122,0,0,0,0,0,0
69708,M19020,M,301.9,310.8,1419,50.5,127,0,0,0,0,0,0
3228,L47897,L,297.6,308.7,1545,37.0,0,0,0,0,0,0,0
45017,M16655,M,298.1,307.7,1850,27.6,44,0,0,0,0,0,0
94785,L56791,L,299.0,310.2,1447,41.2,98,0,0,0,0,0,0
62434,M19999,M,301.8,310.2,1512,37.9,28,0,0,0,0,0,0
37549,L50966,L,302.3,310.9,1492,46.1,156,0,0,0,0,0,1
134840,L50306,L,300.1,309.4,1426,44.9,46,0,0,0,0,0,0
59658,L56251,L,297.1,308.1,1567,37.2,136,0,0,0,0,0,0
78002,M17816,M,300.6,309.6,1450,51.5,52,0,0,0,0,0,0
82061,L47706,L,297.6,309.5,1462,50.5,155,0,0,0,0,0,0
134264,L50205,L,300.4,309.6,1519,39.9,143,0,0,0,0,0,0
57961,L49854,L,299.7,309.3,1450,43.2,61,0,0,0,0,0,0
81605,M23502,M,297.5,308.4,1542,36.6,2,0,0,0,0,0,0
62430,L53848,L,301.4,310.5,1683,30.7,20,0,0,0,0,0,0
99448,L57071,L,298.8,309.5,1520,39.1,146,0,0,0,0,0,0
94684,L54675,L,300.2,311.6,1378,34.0,177,0,0,0,0,0,0
102555,L50343,L,300.4,309.8,1533,32.6,158,0,0,0,0,0,0
46150,L52708,L,302.5,312.0,1665,31.8,110,0,0,0,0,0,0
88175,L47611,L,297.3,308.7,1684,30.9,197,0,0,0,0,0,0
41186,M20887,M,300.7,311.0,1433,39.0,70,0,0,0,0,0,0
116101,L47274,L,299.0,309.0,1419,46.6,42,0,0,0,0,0,0
17515,M21991,M,300.5,309.8,1410,39.9,111,0,0,0,0,0,0
87703,M19030,M,302.2,310.8,1545,37.7,40,0,0,0,0,0,0
1917,M18187,M,301.5,310.6,1787,24.2,126,0,0,0,0,0,0
121780,L51729,L,303.0,311.2,1566,36.3,168,0,0,0,0,0,0
63870,M17553,M,299.5,309.3,1456,44.9,59,0,0,0,0,0,0
120387,L53042,L,301.3,311.0,1524,34.9,86,0,0,0,0,0,0
113081,M23629,M,297.4,308.6,1456,45.8,197,0,0,0,0,0,0
47775,L50544,L,301.4,310.5,1633,36.6,0,0,0,0,0,0,0
56790,L48589,L,298.9,310.1,1517,42.5,100,0,0,0,0,0,0
97406,M16000,M,296.9,307.9,1385,44.8,33,0,0,0,0,0,0
98058,L47301,L,298.9,308.7,1782,24.8,110,0,0,0,0,0,0
109711,L55567,L,298.6,309.6,1677,30.9,73,0,0,0,0,0,0
12294,M15562,M,298.0,309.7,1481,48.3,29,0,0,0,0,0,0
109201,M23708,M,297.5,308.5,1479,37.7,2,0,0,0,0,0,0
106317,M16235,M,298.8,310.3,1635,32.0,92,0,0,0,0,0,0
91555,H30162,H,296.7,307.6,1356,52.5,191,0,0,0,0,0,0
69719,L53610,L,300.3,309.8,1523,34.0,24,0,0,0,0,0,0
117301,L47596,L,297.4,308.5,1512,37.8,92,0,0,0,0,0,0
83228,L49437,L,299.2,308.5,1459,40.2,61,0,0,0,0,0,0
119132,L56826,L,298.5,310.4,1582,31.7,181,0,0,0,0,0,0
36977,L55224,L,300.7,311.8,1556,38.1,34,0,0,0,0,0,0
88485,M15538,M,297.8,309.2,1555,38.6,25,0,0,0,0,0,0
128325,L55161,L,301.0,312.3,1645,36.4,105,0,0,0,0,0,0
61128,L54370,L,300.3,310.3,1520,46.3,86,0,0,0,0,0,0
121477,M21406,M,301.4,310.8,1530,42.6,107,0,0,0,0,0,0
62992,L56384,L,297.8,308.8,1617,34.6,156,0,0,0,0,0,0
92910,L50928,L,302.5,311.1,1657,32.9,137,0,0,0,0,0,0
66093,L51196,L,302.1,310.9,1658,30.3,200,0,0,0,0,0,0
62235,L47518,L,297.5,308.3,1563,38.2,15,0,0,0,0,0,0
120766,M24382,M,299.1,310.3,1657,31.3,64,0,0,0,0,0,0
53704,L55142,L,301.0,312.2,1489,47.6,59,0,0,0,0,0,0
28389,L53256,L,301.0,310.9,1695,30.3,199,0,0,0,0,0,0
42987,H32914,H,301.9,310.6,1450,44.4,9,0,0,0,0,0,0
114913,L48127,L,295.6,306.2,1546,44.5,171,0,0,0,0,0,0
120121,L55435,L,299.1,310.6,1791,28.0,146,0,0,0,0,0,0
80087,L52933,L,302.2,311.6,1459,46.8,48,0,0,0,0,0,0
44601,L49123,L,298.0,308.1,1452,42.4,61,0,0,0,0,0,0
118250,M20394,M,302.3,311.7,1393,50.4,137,0,0,0,0,0,0
76646,M19146,M,301.7,309.9,1634,29.8,162,0,0,0,0,0,0
115148,L53617,L,300.4,310.0,1447,47.4,127,0,0,0,0,0,0
59964,H36466,H,300.7,310.6,1510,41.7,184,0,0,0,0,0,0
46166,L50665,L,301.9,310.8,1427,47.7,146,0,0,0,0,0,0
107510,L52799,L,302.6,311.9,1520,43.9,7,0,0,0,0,0,0
62338,L53239,L,300.9,310.7,1818,25.2,156,0,0,0,0,0,0
42588,L50860,L,302.3,311.4,1683,29.2,150,0,0,0,0,0,0
81234,L49076,L,297.8,307.5,1516,36.5,142,0,0,0,0,0,0
26841,M22337,M,300.1,311.3,1477,40.2,130,0,0,0,0,0,0
90281,L51369,L,302.4,310.9,1560,36.7,66,0,0,0,0,0,0
114135,M19276,M,302.6,310.4,1518,41.7,137,0,0,0,0,0,0
65829,L48381,L,296.9,308.0,1567,35.0,74,0,0,0,0,0,0
86815,H30489,H,296.7,307.8,1359,54.5,155,0,0,0,0,0,0
28118,L56035,L,297.7,308.9,1662,28.1,204,0,0,0,0,0,0
76229,L51228,L,301.9,311.0,1505,44.2,29,0,0,0,0,0,0
20039,L48365,L,297.3,308.4,1491,39.5,29,0,0,0,0,0,0
36331,M22284,M,300.0,311.4,1484,48.9,190,0,0,0,0,0,0
31810,L54255,L,300.7,310.5,1418,50.7,188,0,0,0,0,0,0
25973,L49094,L,298.0,307.7,1366,62.9,200,0,0,0,0,0,0
88314,M17256,M,299.1,308.5,1592,48.7,153,0,0,0,0,0,0
64518,M17244,M,299.1,308.4,1379,54.1,125,0,0,0,0,0,0
97350,M23807,M,297.3,308.2,1456,39.0,46,0,0,0,0,0,0
32165,L55668,L,298.4,309.4,1446,43.1,119,0,0,0,0,0,0
41313,L53255,L,301.0,310.9,1492,42.8,197,0,0,0,0,0,0
16808,L49943,L,299.8,309.2,1491,43.1,216,0,0,0,0,0,0
112010,L54732,L,300.3,311.3,1497,40.6,30,0,0,0,0,0,0
89226,L54891,L,300.4,311.5,1309,46.6,0,0,0,0,0,0,0
111950,L49908,L,299.7,309.3,1557,41.2,129,0,0,0,0,0,0
108787,L55982,L,297.4,308.6,1465,43.1,73,0,0,0,0,0,0
131451,L47492,L,297.8,308.6,1527,41.8,33,0,0,0,0,0,0
112033,L48448,L,298.0,309.5,1496,40.2,47,0,0,0,0,0,0
86371,L55981,L,297.4,308.6,1386,46.2,71,0,0,0,0,0,0
119179,M19753,M,303.5,312.3,1448,43.7,5,0,0,0,0,0,0
29034,L49724,L,299.1,308.8,1446,42.1,102,0,0,0,0,0,0
99394,H38295,H,298.0,309.1,1520,37.9,171,0,0,0,0,0,0
132057,M22411,M,300.4,311.3,1491,37.3,176,0,0,0,0,0,0
124576,L57043,L,298.9,309.8,1411,44.2,84,0,0,0,0,0,0
104974,H30685,H,298.1,308.9,1483,38.8,52,0,0,0,0,0,0
51084,L47781,L,297.7,309.7,1363,46.9,27,0,0,0,0,0,0
64682,M15467,M,297.6,309.7,1329,54.4,224,0,0,0,0,0,0
48319,M18052,M,300.1,309.1,1418,38.3,221,0,0,0,0,0,0
24382,L53286,L,300.8,310.9,1708,27.5,57,0,0,0,0,0,0
15857,M18285,M,301.5,310.5,1366,55.7,142,0,0,0,0,0,0
103948,M21463,M,301.5,310.5,1403,47.4,34,0,0,0,0,0,0
134553,L50102,L,300.8,309.7,1385,42.7,153,0,0,0,0,0,0
90373,L52951,L,301.6,310.8,1624,39.7,91,0,0,0,0,0,0
56077,L53421,L,301.1,310.4,1386,52.4,68,0,0,0,0,0,0
100913,L51606,L,302.6,310.2,1607,34.1,105,0,0,0,0,0,0
48198,L49832,L,299.9,309.5,1493,36.9,96,0,0,0,0,0,0
122343,M24300,M,298.1,308.7,1353,50.7,65,0,0,0,0,0,0
123907,L50446,L,301.3,310.1,1497,41.8,195,0,0,0,0,0,0
76742,M18151,M,301.2,310.1,1379,49.1,46,0,0,0,0,0,0
116748,L52233,L,303.8,312.9,1619,34.3,145,0,0,0,0,0,0
134555,M15682,M,296.6,307.6,1416,47.7,152,0,0,0,0,0,0
48478,M18983,M,302.1,310.6,1517,38.9,94,0,0,0,0,0,0
107477,M16097,M,297.1,308.4,1328,52.9,182,0,0,0,0,0,0
121264,L53565,L,300.1,309.6,1506,38.7,89,0,0,0,0,0,0
70128,H36466,H,300.6,310.4,1485,40.6,124,0,0,0,0,0,0
82236,L49769,L,299.0,308.7,1537,40.6,208,0,0,0,0,0,0
41838,L48318,L,296.8,307.9,1371,47.7,133,0,0,0,0,0,0
2559,L50551,L,301.4,310.7,1989,21.8,33,0,0,0,0,0,0
95749,H34347,H,303.8,312.3,1765,23.9,149,0,0,0,0,0,0
82613,L48424,L,297.1,308.4,1626,39.7,202,0,0,0,0,0,0
48645,L55829,L,297.4,308.4,1452,61.8,98,0,0,0,0,0,0
20299,L48786,L,297.8,307.9,1505,34.9,92,0,0,0,0,0,0
96996,L54338,L,300.2,310.3,1490,42.6,184,0,0,0,0,0,0
103104,L55683,L,298.5,309.7,1468,40.9,157,0,0,0,0,0,0
43499,L50755,L,301.7,310.5,1567,38.5,196,0,0,0,0,0,0
38973,M22470,M,300.4,311.4,1472,42.8,41,0,0,0,0,0,0
94106,M17173,M,299.2,308.8,1703,29.6,168,0,0,0,0,0,0
30422,L47187,L,298.1,308.9,1438,41.2,121,0,0,0,0,0,0
115426,L51421,L,302.4,311.0,1583,38.2,81,0,0,0,0,0,0
85125,L53418,L,301.3,310.8,1576,31.6,164,0,0,0,0,0,0
28351,M23890,M,297.3,308.4,2432,14.2,25,0,0,0,0,0,0
75889,L53440,L,301.1,310.6,1548,36.3,8,0,0,0,0,0,0
42959,M20654,M,301.9,311.5,1466,49.0,150,0,0,0,0,0,0
47050,L53441,L,301.1,310.8,1417,47.6,10,0,0,0,0,0,0
91647,L50607,L,301.5,310.6,1562,34.4,162,0,0,0,0,0,0
74324,L50490,L,301.3,310.3,1463,44.7,70,0,0,0,0,0,0
70064,L54103,L,301.2,311.7,1642,30.8,4,0,0,0,0,0,0
30555,M19894,M,304.3,313.5,1546,40.6,5,0,0,0,0,0,0
73394,L53743,L,301.4,310.7,1574,34.4,155,0,0,0,0,0,0
90384,M17227,M,299.2,308.5,1488,39.7,83,0,0,0,0,0,0
3641,L56255,L,297.3,308.1,1506,34.5,150,0,0,0,0,0,0
35150,L49265,L,299.4,309.3,1544,46.7,7,0,0,0,0,0,0
42319,L56436,L,298.2,309.0,1401,45.9,199,0,0,0,0,0,0
16548,L56779,L,299.0,310.1,1490,36.8,196,0,0,0,0,0,0
102691,H38257,H,297.3,308.8,1543,39.1,11,0,0,0,0,0,0
134268,L48818,L,297.8,307.8,1611,35.9,102,0,0,0,0,0,0
50422,L55639,L,298.7,309.9,1550,38.5,42,0,0,0,0,0,0
74814,M21096,M,301.3,311.0,1341,46.5,76,0,0,0,0,0,0
96320,L53106,L,300.2,310.2,1469,40.2,47,0,0,0,0,0,0
90379,L54794,L,300.5,311.4,1492,41.9,13,0,0,0,0,0,0
128867,L51928,L,303.6,311.8,1397,46.3,26,0,0,0,0,0,0
120908,L50676,L,301.9,310.9,1642,32.3,57,0,0,0,0,0,0
51248,L47558,L,297.5,308.4,1523,37.9,121,0,0,0,0,0,0
107168,M24533,M,299.0,310.2,1619,35.4,31,0,0,0,0,0,0
95157,M20857,M,300.5,310.2,1571,42.3,228,0,0,0,0,0,0
109197,L47843,L,297.5,308.9,1469,36.7,79,0,0,0,0,0,0
89549,L51624,L,302.4,310.2,1475,42.0,154,0,0,0,0,0,0
121311,M23604,M,297.4,308.7,1461,45.4,135,0,0,0,0,0,0
135819,L49009,L,297.8,307.2,1515,23.0,176,0,0,0,0,0,0
50375,M24783,M,298.3,309.3,1397,48.1,114,0,0,0,0,0,0
80973,L52534,L,303.4,312.6,1462,49.3,166,0,0,0,0,0,0
79735,L53458,L,301.2,310.7,1568,34.1,181,0,0,0,0,0,0
42292,L51282,L,302.0,310.5,1562,38.4,165,0,0,0,0,0,0
98188,L52842,L,302.2,311.5,1442,47.0,19,0,0,0,0,0,0
117131,M23887,M,297.4,308.4,1340,45.4,16,0,0,0,0,0,0
47232,L56941,L,298.5,309.3,1564,34.1,7,0,0,0,0,0,0
128332,L54171,L,300.7,311.1,1408,40.5,74,0,0,0,0,0,0
30957,L49907,L,299.7,309.3,1560,37.4,127,0,0,0,0,0,0
3481,H33269,H,302.4,311.1,1502,40.4,197,0,0,0,0,0,0
44083,H32168,H,299.6,309.1,1274,63.7,194,0,0,0,0,0,0
121590,M21681,M,301.2,310.8,1858,23.6,21,0,0,0,0,0,0
31502,L54640,L,300.0,311.5,1445,37.8,9,0,0,0,0,0,0
116821,M22152,M,300.2,310.4,1573,38.2,37,0,0,0,0,0,0
81402,L53627,L,300.7,310.2,1358,51.2,7,0,0,0,0,0,0
123179,M18058,M,300.0,309.1,1530,37.8,156,0,0,0,0,0,0
82534,L55071,L,300.8,312.4,1454,48.1,107,0,0,0,0,0,0
44908,L53559,L,300.1,309.7,1442,47.8,156,0,0,0,0,0,0
22861,L56467,L,298.2,308.9,1449,45.2,81,0,0,0,0,0,0
15210,L52169,L,303.8,312.8,1491,40.2,7,0,0,0,0,0,0
