id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
47054,L51329,L,301.9,310.4,1265,71.7,57,1,0,1,0,0,0
47107,L51655,L,302.6,310.5,1341,51.0,181,1,0,1,0,0,0
47123,L48106,L,295.6,306.1,1438,55.6,215,1,0,0,0,1,0
47331,M18594,M,302.2,311.2,1376,49.8,99,1,0,1,0,0,0
47341,L50163,L,300.6,309.6,1290,57.4,119,1,0,0,0,0,0
47348,L51903,L,303.4,311.7,1366,50.9,200,1,0,1,0,0,0
47660,L54602,L,300.1,311.2,1379,55.2,206,1,0,0,0,1,0
47707,H33492,H,302.0,310.7,1382,52.5,101,1,0,1,0,0,0
47747,L54191,L,300.5,310.5,1841,24.2,17,1,0,0,0,0,0
47841,L53001,L,301.2,311.1,1317,61.4,212,1,0,0,0,1,0
47958,L51297,L,302.2,310.6,1340,47.0,112,1,0,1,0,0,0
48005,L54671,L,300.4,311.8,1352,55.9,168,1,0,0,0,1,0
48049,L50992,L,302.0,310.6,1325,62.0,192,1,0,0,0,1,0
48367,L51893,L,303.4,311.8,1479,53.0,74,1,1,0,0,0,0
48386,L52321,L,304.4,313.6,1509,35.0,127,1,0,0,0,0,0
48523,L55384,L,299.4,310.9,1399,53.8,10,1,0,0,0,1,0
48603,M22876,M,300.9,312.1,1347,41.4,193,1,0,0,0,0,0
48632,L47461,L,298.1,308.0,1326,48.1,92,1,0,0,0,0,0
48669,L56196,L,297.3,308.2,1427,49.2,212,1,0,0,0,1,0
48732,L49674,L,299.1,308.8,1433,53.6,207,1,0,0,0,1,0
48793,L51903,L,303.4,311.8,1369,56.4,173,1,0,1,0,1,0
48817,L49858,L,299.8,309.5,1374,52.1,0,1,0,0,0,1,0
48821,M23442,M,297.5,308.0,1663,31.6,195,1,0,0,0,0,0
48938,L51561,L,301.9,309.6,1446,48.8,225,1,0,1,0,0,0
48940,L51580,L,302.3,310.1,1353,55.8,20,1,0,1,0,0,0
48962,L52668,L,302.8,312.2,1450,52.1,213,1,0,0,0,1,0
48988,L47555,L,297.6,308.3,1331,61.7,115,1,0,0,0,1,0
49197,L55426,L,299.1,310.3,1713,25.7,114,1,0,0,0,0,0
49206,L47898,L,297.5,308.9,1336,55.7,119,1,0,0,0,0,0
49422,M19387,M,302.5,310.3,1368,51.9,134,1,0,1,0,0,0
49448,L56851,L,299.0,310.2,1524,38.6,246,1,1,0,0,0,0
49481,L54691,L,300.4,311.8,1320,67.5,0,1,0,0,1,0,0
49578,L52399,L,303.8,313.0,1365,59.9,205,1,1,0,0,0,0
49580,L48817,L,298.0,307.6,1268,62.5,203,1,0,0,0,1,0
49599,L49984,L,300.1,309.6,1340,58.5,100,1,0,0,0,1,0
49802,L51302,L,302.1,310.6,1438,44.1,208,1,0,1,0,0,0
49882,L51654,L,302.5,310.4,1341,52.9,181,1,0,1,0,0,0
49930,L51542,L,302.1,310.1,1348,59.4,176,1,0,1,0,0,0
49986,L51655,L,302.7,310.4,1351,41.8,10,1,0,0,0,0,0
50016,H30537,H,296.6,307.9,1386,48.4,100,1,0,0,0,0,0
50079,L51996,L,303.5,312.0,1365,44.8,208,1,0,0,0,1,0
50291,L51648,L,302.7,310.5,1379,41.0,209,1,0,1,0,0,0
50345,L51574,L,302.2,310.0,1293,58.5,17,1,0,1,0,0,0
50387,L51828,L,303.4,311.4,1374,47.2,232,1,0,1,0,0,0
50589,L48964,L,298.4,308.0,1414,51.9,41,1,0,0,0,0,0
50622,L51996,L,303.4,312.0,1521,35.9,215,1,0,0,0,0,0
50699,L53273,L,301.0,310.8,1296,65.8,20,1,0,0,0,1,0
50739,L55379,L,299.2,310.7,1425,49.8,225,1,1,0,0,0,0
50784,L50793,L,301.7,310.9,1378,53.7,110,1,0,1,0,0,0
50789,L56969,L,298.6,309.0,1372,53.5,2,1,0,0,0,1,0
50816,M22514,M,300.3,311.5,2639,11.4,151,1,0,0,0,0,0
50858,L56970,L,298.6,309.5,1354,47.1,96,1,0,0,0,0,0
50951,L52042,L,303.5,312.1,1349,50.6,114,1,0,0,0,0,0
50976,L51342,L,302.2,310.4,1346,52.8,105,1,0,1,0,0,0
51019,L51644,L,302.8,310.6,1402,66.8,201,1,0,1,1,1,0
51068,L48347,L,297.0,308.1,1568,52.5,94,1,0,0,0,0,0
51082,L54716,L,300.1,311.3,1609,12.5,64,1,0,0,1,0,0
51117,L54191,L,300.5,310.5,1558,12.2,17,1,0,0,1,0,0
51142,M19845,M,303.8,312.9,1368,55.2,215,1,0,0,0,1,0
51165,L51696,L,302.4,310.4,1272,54.6,68,1,0,1,0,1,0
51198,L51329,L,301.9,310.4,1258,60.7,30,1,0,1,0,0,0
51227,L51706,L,302.5,310.4,1323,55.1,176,1,0,1,0,0,0
51300,L49305,L,299.3,308.9,1258,69.4,119,1,0,0,0,0,0
51347,L51481,L,301.7,310.1,1353,50.8,67,1,0,1,0,0,0
51388,M19233,M,301.9,309.7,1436,44.8,204,1,0,0,0,0,0
51402,L52939,L,301.8,311.3,1369,56.9,61,1,0,0,0,0,0
51462,M19999,M,303.4,311.9,1372,47.9,40,1,0,1,0,0,0
51487,M19143,M,301.8,309.9,1363,67.9,182,1,0,1,1,0,0
51662,L53474,L,301.1,310.5,1376,55.8,91,1,0,0,0,0,0
51680,L49682,L,299.2,309.0,1467,48.8,228,1,0,0,0,1,0
51704,L51375,L,302.5,311.0,1348,44.3,188,1,0,1,0,0,0
51730,L51212,L,302.0,310.5,1402,45.8,231,1,0,0,0,1,0
51736,L48482,L,298.6,309.8,1505,45.7,144,1,0,0,1,0,0
51759,L49340,L,299.4,309.0,1281,60.0,213,1,0,0,0,1,0
51821,L50907,L,302.3,311.2,2737,8.2,81,1,0,0,1,0,0
51852,L51935,L,303.4,311.8,1365,63.5,61,1,0,0,1,0,0
51902,L55027,L,300.2,311.5,1323,61.4,207,1,0,0,0,1,0
51943,M22424,M,300.3,311.2,1269,65.2,136,1,0,0,1,0,0
51980,L50698,L,301.9,311.0,1412,44.0,208,1,1,0,0,0,0
52067,H30117,H,297.7,308.9,1359,51.2,158,1,1,0,0,0,0
52136,L49947,L,300.0,309.5,1399,39.8,9,1,0,0,0,0,0
52144,L52156,L,303.7,312.7,1359,56.8,42,1,0,0,1,0,0
52182,L52669,L,302.6,312.1,1544,35.9,215,1,1,0,0,0,0
52197,L55206,L,300.7,311.9,1378,48.3,222,1,0,0,0,1,0
52214,L52166,L,302.6,312.9,1399,53.4,228,1,0,0,0,1,0
52249,M18981,M,302.2,310.7,1364,47.8,213,1,0,1,0,0,0
52392,H31096,H,297.8,307.4,1604,36.1,225,1,0,0,0,0,0
52396,L51776,L,303.0,311.1,1364,47.6,106,1,0,1,0,0,0
52606,L51919,L,303.2,311.4,1351,53.8,8,1,0,0,0,0,0
52691,L51587,L,302.3,310.1,1373,55.4,100,1,0,1,0,0,0
52703,L55612,L,298.4,309.9,1372,66.7,203,1,0,0,1,1,0
52765,L51567,L,302.0,309.9,1386,50.0,2,1,0,1,0,0,0
53039,L56088,L,297.2,308.5,1374,48.5,203,1,0,0,0,1,0
53051,M17527,M,299.8,309.3,1441,35.1,208,1,1,0,0,0,0
53055,M19552,M,303.4,311.2,1238,59.0,207,1,0,1,0,0,0
53058,M20248,M,302.8,312.3,1336,63.5,218,1,0,0,1,0,0
53119,L52597,L,302.6,312.3,1361,54.8,20,1,0,0,0,1,0
53273,L56196,L,297.3,308.3,1396,52.7,212,1,0,0,0,1,0
53333,L51260,L,302.0,310.4,1373,56.2,108,1,0,1,0,0,0
53336,L47644,L,297.6,309.6,1284,62.8,196,1,0,0,0,1,0
53428,L52722,L,302.5,311.9,1295,62.0,134,1,0,0,1,1,0
53463,L51358,L,302.5,310.9,1349,34.4,146,1,0,1,0,0,0
53475,L56199,L,297.2,308.1,1336,58.2,162,1,0,0,0,1,0
53538,L48341,L,297.0,307.8,1315,61.2,200,1,1,0,0,1,0
53564,M22522,M,300.3,311.7,1346,60.5,170,1,0,0,0,0,0
53655,M23473,M,297.5,308.5,1335,57.3,4,1,0,1,0,0,0
53674,L47748,L,297.6,309.7,2440,13.4,2,1,0,0,1,0,0
53680,L54773,L,300.5,311.3,1295,67.5,213,1,0,0,1,0,0
53697,M16078,M,297.0,308.2,1365,55.7,124,1,0,0,0,1,0
53822,M23964,M,297.3,308.4,1605,29.5,20,1,1,0,0,0,0
53905,L48061,L,295.6,306.2,1278,65.3,91,1,0,0,0,1,0
53926,L52162,L,303.7,313.0,1314,62.4,209,1,0,0,0,1,0
54222,L52914,L,302.3,311.8,1555,36.2,168,1,0,0,0,0,0
54282,L51880,L,303.5,311.7,1349,52.0,141,1,0,1,0,0,0
54295,L53434,L,301.1,310.6,1379,60.7,202,1,0,0,0,1,0
54339,L51364,L,302.2,310.6,1372,55.6,161,1,0,1,0,0,0
54372,M19048,M,302.2,310.7,1349,48.9,40,1,0,1,0,0,0
54433,M18778,M,302.6,311.5,1442,59.8,169,1,0,0,1,0,0
54443,M16354,M,298.0,308.7,1377,58.5,179,1,1,0,0,0,0
54525,L55452,L,298.9,310.6,1363,51.0,190,1,0,0,0,1,0
54598,L51260,L,302.0,310.4,1357,58.0,108,1,0,1,1,0,0
54602,L51695,L,302.5,310.4,1452,45.0,113,1,0,0,0,0,0
54697,M19221,M,302.4,310.2,1350,55.1,66,1,0,1,0,0,0
54707,L56839,L,298.9,310.1,1287,61.9,216,1,0,0,0,1,0
54778,L53273,L,301.0,310.8,1375,57.2,20,1,0,0,0,0,0
54788,L51655,L,302.4,310.1,1351,41.8,10,1,0,1,0,0,0
54973,L51537,L,302.0,310.4,1326,62.3,67,1,0,1,0,0,0
54985,L51506,L,301.6,310.1,1454,52.7,70,1,0,0,0,0,0
55090,L51260,L,302.0,310.4,1358,58.0,156,1,0,0,0,0,0
55105,L53257,L,300.9,310.8,1479,49.2,201,1,0,0,0,1,0
55190,L51816,L,303.0,311.3,1399,47.6,210,1,0,1,0,0,0
55307,H30594,H,297.3,308.3,1421,48.8,229,1,1,0,0,0,0
55321,L48677,L,298.0,308.7,1377,55.1,191,1,0,0,0,1,0
55335,L51465,L,301.7,309.9,1317,49.1,2,1,0,1,0,0,0
55385,L53676,L,300.7,310.0,1433,62.7,19,1,0,0,0,0,0
55410,M19651,M,303.7,312.6,1310,46.5,147,1,0,1,0,0,0
55432,L51278,L,302.0,310.3,1370,51.8,220,1,0,0,0,1,0
55610,M19382,M,302.4,310.4,1379,49.5,136,1,0,0,0,0,0
55728,H35754,H,300.4,309.9,1397,45.9,210,1,1,0,0,0,0
55745,L49504,L,299.3,308.8,1419,45.4,208,1,0,0,0,0,0
55790,L51297,L,302.1,310.5,1340,55.7,204,1,0,0,0,1,0
55856,L51659,L,302.7,310.5,1372,46.3,126,1,0,1,0,0,0
55917,M16590,M,298.3,307.7,1310,58.1,119,1,0,0,0,0,0
55938,M19135,M,302.7,310.5,1351,48.7,0,1,0,1,0,0,0
56027,L55194,L,300.9,312.0,1335,57.2,168,1,0,0,0,0,0
56029,L51908,L,303.4,311.8,1375,56.9,59,1,0,1,0,0,0
56098,L56849,L,299.1,309.9,1336,56.3,242,1,0,0,0,0,0
56148,L49678,L,299.1,308.9,1567,47.2,218,1,0,0,0,0,0
56222,L48341,L,297.0,307.8,1303,62.3,200,1,0,0,0,0,0
56342,L53428,L,300.8,310.2,1385,46.3,189,1,0,0,0,1,0
56346,M17778,M,300.7,309.5,1492,40.2,228,1,1,0,0,0,0
56457,M19857,M,303.6,312.8,2659,37.4,26,1,0,0,0,0,0
56472,L51572,L,302.2,310.1,1449,48.5,15,1,0,0,0,0,0
56515,L53856,L,301.4,310.3,1274,67.6,222,1,0,0,0,1,0
56523,L51338,L,301.9,310.4,1331,54.5,117,1,0,1,0,0,0
56579,L51335,L,302.0,310.5,1370,65.3,112,1,0,1,0,0,0
56591,M19626,M,303.5,311.6,1336,50.7,80,1,0,1,0,0,0
56717,H37009,H,300.5,311.2,1397,51.2,2,1,0,0,0,0,0
56778,M24369,M,299.3,309.1,1379,40.3,217,1,1,0,0,0,0
56924,M23874,M,297.2,308.1,1373,61.3,212,1,0,0,0,1,0
56952,M19030,M,302.1,310.5,1355,51.5,126,1,0,1,0,0,0
56960,M21604,M,301.4,310.8,2579,12.8,149,1,0,0,1,0,0
57033,L53658,L,300.5,309.8,1432,29.1,145,1,0,0,0,0,0
57193,L51564,L,302.7,309.6,1346,48.7,9,1,0,1,0,0,0
57290,L47390,L,298.3,308.7,1378,54.8,194,1,0,0,0,1,0
57327,L51617,L,302.4,310.1,1379,56.8,0,1,0,1,0,0,0
57453,L55789,L,297.5,308.4,1475,40.5,222,1,1,0,0,0,0
57461,L53257,L,300.9,310.7,1336,58.7,201,1,0,0,0,1,0
57462,L56196,L,297.3,308.2,1396,50.3,212,1,0,0,0,1,0
57500,L55452,L,298.9,310.6,2638,12.1,187,1,0,0,1,0,0
57647,L51638,L,302.6,310.4,1369,47.7,189,1,0,1,0,0,0
57654,H35266,H,301.2,310.9,1316,52.3,59,1,1,0,0,0,0
57681,H32278,H,300.6,309.4,1380,47.6,13,1,0,0,0,0,0
57830,L52723,L,302.5,311.9,1339,49.0,138,1,0,1,0,0,0
57924,L52886,L,302.4,311.9,1290,59.0,139,1,0,0,1,0,0
57933,L56514,L,298.4,308.9,1402,44.8,201,1,0,0,0,1,0
57938,L52168,L,303.8,313.1,2497,53.4,5,1,0,0,0,0,0
57969,L51670,L,302.5,310.4,1967,20.3,50,1,0,1,0,0,0
58010,M19289,M,302.4,310.1,1357,49.9,119,1,0,1,0,0,0
58060,M20257,M,302.8,312.3,1416,46.8,234,1,0,0,0,1,0
58095,L47783,L,297.9,309.8,1450,47.9,31,1,0,0,0,0,0
58111,L55789,L,297.5,308.3,1475,40.5,137,1,0,0,0,0,0
58195,L55791,L,297.4,308.3,1472,37.4,2,1,0,0,0,0,0
58255,L54261,L,300.7,310.3,1391,52.6,205,1,0,0,0,1,0
58278,L48960,L,298.1,308.2,1284,70.6,192,1,0,0,0,0,0
58294,L50190,L,300.4,309.5,1352,57.5,195,1,0,0,0,1,0
58370,L51285,L,302.0,310.5,1376,54.4,171,1,0,0,0,1,0
58414,M20197,M,303.4,312.6,1482,44.4,73,1,0,0,1,0,0
58435,L52241,L,304.0,311.9,1363,54.4,71,1,0,0,0,0,0
58475,L52930,L,302.2,311.7,1279,68.2,31,1,0,0,1,0,0
58541,M18904,M,301.9,310.6,1419,47.3,20,1,0,0,0,0,0
58573,L51261,L,302.0,310.4,1336,58.2,23,1,0,0,1,0,0
58677,L48834,L,298.2,308.1,1379,62.3,149,1,0,0,1,0,0
58816,M19251,M,302.4,310.2,1354,51.6,12,1,0,1,0,1,0
58821,L53358,L,301.1,310.9,1453,67.9,10,1,0,0,1,0,0
58836,H33139,H,302.4,311.6,1313,55.8,156,1,0,1,0,0,0
58860,L47505,L,297.8,308.5,1278,57.4,197,1,0,0,0,1,0
58896,L47231,L,298.9,309.0,1273,66.9,197,1,0,1,1,0,0
58964,M17973,M,299.9,309.1,1359,46.9,205,1,0,0,0,0,0
58978,L56323,L,297.6,308.6,1282,69.7,196,1,0,0,1,1,0
59070,L47339,L,298.4,308.3,1471,61.0,214,1,0,0,0,1,0
59071,M19407,M,302.5,310.3,1278,55.6,9,1,0,1,0,0,0
59158,L57170,L,298.8,308.5,1369,49.4,137,1,0,0,0,1,0
59220,L53393,L,300.8,310.6,1341,44.3,162,1,0,0,0,1,0
59225,M18912,M,301.9,310.8,1363,46.6,42,1,0,1,0,0,0
59270,L55617,L,298.7,309.9,1477,65.9,203,1,0,0,0,1,0
59388,L53271,L,300.9,310.7,1412,57.5,16,1,1,0,1,0,0
59409,L51212,L,302.0,310.8,1383,50.3,119,1,0,1,0,0,0
59410,L55086,L,300.9,311.9,1372,61.0,53,1,0,0,0,0,0
59448,L47334,L,298.4,308.2,1528,36.2,196,1,0,0,0,1,0
59502,M19296,M,302.4,310.1,1377,44.7,136,1,0,1,0,0,0
59515,L51434,L,302.6,311.0,1366,50.1,114,1,0,1,0,0,0
59561,M19436,M,302.9,310.6,1351,55.2,47,1,0,1,0,0,0
59610,M19025,M,302.2,310.5,1507,40.4,9,1,0,1,0,0,0
59893,L51281,L,301.9,310.4,1353,46.4,119,1,0,1,0,0,0
59925,L53830,L,301.4,310.4,1380,39.7,203,1,1,0,0,0,0
60041,L47902,L,297.4,308.9,1365,69.7,134,1,0,0,1,0,0
60109,M15546,M,297.7,309.0,2133,18.4,74,1,0,0,1,0,0
60143,L56354,L,297.8,308.9,1871,25.6,200,1,1,0,1,0,0
60186,H30851,H,298.9,310.3,1620,31.8,40,1,0,0,0,0,0
60238,L48708,L,298.3,309.0,1405,61.0,90,1,0,0,1,0,0
60248,L51649,L,302.7,310.5,1501,40.9,211,1,0,0,0,1,0
60279,M16819,M,298.2,307.7,1365,41.3,102,1,0,0,0,0,0
60290,M18904,M,301.9,310.9,1321,47.7,20,1,0,1,0,0,0
60349,L51428,L,302.6,311.0,1306,61.0,168,1,0,1,0,0,0
60438,L54347,L,300.2,310.3,1362,60.3,206,1,0,0,0,1,0
60478,L54049,L,301.0,311.2,1212,68.6,64,1,0,0,1,0,0
60538,L48464,L,298.4,309.5,2153,15.3,98,1,0,0,0,0,0
60583,L49739,L,299.3,309.0,1447,50.4,140,1,0,0,0,1,0
60613,L54170,L,300.7,311.1,2478,39.2,170,1,0,0,0,0,0
60626,L51565,L,301.7,309.9,1389,47.3,20,1,0,1,0,0,0
60663,M18096,M,300.8,309.4,1342,41.2,113,1,1,0,0,0,0
60752,L56844,L,299.1,310.1,1317,54.8,231,1,0,0,0,0,0
60878,M19202,M,301.8,309.8,1284,68.2,111,1,0,0,1,0,0
61006,L54263,L,300.7,310.4,1416,61.8,2,1,0,0,1,1,0
61077,L53258,L,300.8,310.8,1339,59.5,203,1,0,0,0,1,0
61079,L53939,L,301.7,311.0,1529,41.8,208,1,1,0,0,0,0
61110,H37521,H,300.3,311.9,1390,49.0,194,1,0,0,1,0,0
61116,H33279,H,302.6,311.6,1472,47.2,228,1,1,0,0,0,0
61181,L47941,L,296.7,307.8,1286,60.5,238,1,0,0,0,1,0
61243,M19251,M,302.2,310.1,1363,45.1,12,1,0,1,0,0,0
61344,L54265,L,300.6,310.3,1372,56.0,213,1,0,0,0,1,0
61356,L54654,L,300.3,311.7,1379,54.4,191,1,0,0,0,1,0
61452,H33166,H,302.3,311.1,1503,35.3,143,1,0,0,0,0,0
61534,L47783,L,297.9,309.8,1282,67.9,20,1,0,0,0,0,0
61542,L51215,L,302.1,310.6,1364,45.8,189,1,1,0,0,0,0
61558,M18096,M,300.8,309.4,1342,62.4,113,1,0,1,1,0,0
61573,L52034,L,303.7,312.6,1316,54.8,92,1,0,1,0,0,0
61587,L54849,L,300.5,311.6,1486,58.4,189,1,0,0,0,0,0
61592,L53939,L,301.7,311.0,1441,44.3,208,1,1,0,0,1,0
61665,M19416,M,302.7,310.6,1349,51.4,86,1,0,1,0,0,0
61811,L56839,L,299.0,310.1,1359,56.3,185,1,0,0,0,1,0
61838,M18983,M,302.1,310.6,1317,47.8,2,1,0,1,0,0,0
61940,L50112,L,300.8,309.7,1346,62.5,179,1,1,0,1,0,0
62026,L53258,L,300.8,310.7,1339,59.1,199,1,0,0,0,1,0
62059,M19344,M,302.6,310.4,1351,53.0,52,1,0,1,0,0,0
62189,L56357,L,297.7,309.1,1368,56.2,212,1,0,0,0,1,0
62198,L54347,L,300.3,310.3,1362,53.3,206,1,1,0,0,0,0
62342,L52668,L,302.7,312.2,1450,52.1,213,1,0,0,0,0,0
62507,L51212,L,302.0,310.8,1374,48.1,229,1,0,1,0,0,0
62735,L49939,L,299.7,309.1,1483,41.1,208,1,0,0,0,1,0
62773,M18920,M,302.0,310.9,1336,52.7,59,1,0,1,0,0,0
62798,M18087,M,300.6,309.4,1258,70.5,124,1,0,0,1,0,0
62813,M19233,M,301.9,309.7,1362,65.3,204,1,0,1,0,1,0
62896,L51509,L,302.6,310.1,1212,67.5,216,1,0,1,1,1,0
63074,L51362,L,302.4,310.7,1362,54.8,218,1,0,1,0,0,0
63080,L48256,L,298.8,310.2,2567,12.0,192,1,0,0,1,1,0
63153,M18904,M,301.9,310.9,1419,47.7,20,1,0,1,0,0,0
63155,L48676,L,298.0,308.7,1629,35.0,189,1,1,0,0,0,0
63252,L54689,L,300.6,311.9,1601,35.9,212,1,0,0,0,1,0
63268,M15307,M,297.6,308.7,1376,59.9,74,1,0,0,1,0,0
63304,L49459,L,299.4,308.6,2691,12.1,90,1,0,0,1,0,0
63338,L47286,L,298.8,308.7,1268,69.0,70,1,0,0,1,0,0
63350,L51457,L,302.6,310.2,1369,44.9,160,1,0,1,0,0,0
63381,L48693,L,298.1,308.7,1371,59.8,197,1,0,0,0,1,0
63513,L54341,L,300.2,310.2,1378,60.3,200,1,0,0,0,1,0
63551,M19276,M,302.6,310.4,1258,65.3,79,1,0,1,1,0,0
63746,M19135,M,302.4,310.6,1340,57.1,156,1,0,1,0,0,0
63761,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,0,0
63851,L56195,L,297.2,308.4,1431,49.7,210,1,0,0,0,0,0
63852,L51020,L,302.4,311.0,1360,45.1,161,1,0,1,0,0,0
63862,L53745,L,301.4,310.6,2084,18.8,159,1,0,0,0,0,0
63961,M18104,M,301.0,309.4,1399,48.0,143,1,0,0,1,0,0
63986,L57125,L,298.3,308.0,1366,73.6,101,1,0,0,1,0,0
63996,L51375,L,302.4,311.0,1337,48.4,187,1,0,1,0,1,0
64150,L51221,L,302.0,310.8,1539,46.4,13,1,0,0,0,0,0
64214,L51391,L,302.3,310.7,1314,52.8,8,1,0,1,0,0,0
64222,L51365,L,302.4,310.3,1348,49.4,161,1,0,1,0,0,0
64305,L49407,L,299.5,308.8,1373,55.7,164,1,0,0,0,1,0
64327,M23197,M,298.8,309.7,1382,68.8,62,1,0,0,1,0,0
64407,L55024,L,300.1,311.7,1294,55.3,206,1,0,0,0,1,0
64575,L51429,L,302.6,310.9,1330,62.9,97,1,0,0,1,0,0
64761,L51999,L,303.3,311.8,1373,47.7,59,1,0,1,0,0,0
64764,L51476,L,301.8,310.2,2825,5.8,215,1,0,1,0,0,0
64779,H33243,H,302.3,310.9,1366,48.4,130,1,0,0,0,0,0
64781,L51634,L,302.4,310.1,1349,48.8,189,1,0,1,0,0,0
64798,M19416,M,302.7,310.6,1467,56.0,201,1,0,0,0,1,0
64887,L51647,L,302.8,310.6,1359,54.5,207,1,0,1,0,1,0
64904,L51940,L,303.6,311.7,1346,54.4,64,1,0,1,0,0,0
64933,L51841,L,303.3,311.3,1378,54.4,50,1,0,1,0,0,0
64996,L47366,L,298.0,308.3,1373,62.4,63,1,0,0,1,0,0
65022,L49957,L,300.1,309.5,1464,45.9,30,1,0,0,0,0,0
65401,L57010,L,298.4,309.3,1337,56.1,206,1,0,0,0,1,0
65422,L51574,L,302.2,310.1,1473,48.1,22,1,0,0,0,0,0
65425,H33665,H,302.5,310.9,1694,33.2,101,1,0,1,0,0,0
65455,M19238,M,302.5,309.8,1385,45.7,6,1,0,1,0,0,0
65464,M21225,M,300.1,309.7,2685,12.7,125,1,0,0,1,0,0
65495,L51563,L,301.7,309.5,1298,65.5,229,1,0,1,0,0,0
65543,L49341,L,299.4,309.1,1314,57.3,215,1,0,0,0,1,0
65547,H34128,H,302.3,311.8,1438,36.3,207,1,1,0,0,0,0
65618,L51820,L,302.6,311.6,1238,52.3,37,1,0,1,0,0,0
65691,M20534,M,300.5,311.7,1577,37.3,208,1,1,0,0,0,0
65822,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,0,0,0
65847,L56664,L,298.9,309.6,1368,48.9,187,1,0,0,0,1,0
65884,L47341,L,298.3,308.1,1357,50.5,212,1,0,0,0,1,0
65917,L48689,L,298.0,308.5,1429,37.7,0,1,0,0,1,0,0
66199,L50929,L,302.4,311.1,1377,54.1,207,1,0,1,0,0,0
66203,L53728,L,301.4,310.6,1348,51.5,74,1,0,0,0,0,0
66204,L50970,L,302.3,310.9,1301,57.2,59,1,0,1,0,0,0
66218,L48943,L,298.2,307.6,1803,24.7,209,1,1,0,0,0,0
66229,L56674,L,299.2,309.9,1416,44.5,219,1,0,0,0,1,0
66242,M23706,M,297.4,308.8,1574,35.8,204,1,1,0,0,0,0
66350,L52702,L,302.4,311.7,1227,66.7,126,1,0,1,0,0,0
66426,L53508,L,300.7,310.0,2672,12.8,122,1,0,0,1,0,0
66520,H30341,H,295.6,306.0,1396,52.4,0,1,0,0,0,1,0
66539,M15706,M,296.4,307.4,1429,50.0,210,1,1,0,0,0,0
66576,H34312,H,303.7,312.4,1306,54.0,206,1,0,1,0,0,0
66638,L51218,L,302.1,310.9,1351,51.1,9,1,0,1,0,0,0
66792,M21538,M,301.5,310.7,1336,65.6,210,1,1,0,1,0,0
66873,L51450,L,302.6,310.9,1331,52.0,59,1,0,1,0,0,0
66961,L56198,L,297.3,308.1,1615,35.4,217,1,0,0,0,1,0
66978,L48427,L,297.2,308.1,1348,53.8,202,1,0,0,0,0,0
66996,L51838,L,303.1,311.2,1353,48.4,23,1,0,1,0,0,0
67010,L52482,L,303.8,313.2,1306,56.8,202,1,0,0,0,1,0
67134,H34028,H,303.4,311.6,2564,12.2,172,1,0,0,1,0,0
67164,M19393,M,302.4,310.3,1372,49.5,161,1,0,1,0,0,0
67193,L54347,L,300.3,310.3,1362,60.3,0,1,0,0,0,0,0
67445,L50973,L,302.3,310.9,1372,49.3,90,1,0,1,0,0,0
67516,L51670,L,302.5,310.4,1357,50.5,50,1,0,1,0,0,0
67521,L51453,L,302.6,310.8,1384,58.4,160,1,0,1,0,0,0
67545,H33741,H,301.1,310.0,1268,57.8,159,1,0,1,0,0,0
67702,L55266,L,300.2,311.4,1363,57.3,145,1,0,0,0,0,0
67816,L48186,L,296.3,307.1,1258,59.0,166,1,0,0,0,0,0
67868,L54869,L,300.5,311.7,1365,52.4,215,1,0,0,0,1,0
68047,M22357,M,300.3,311.8,1339,58.2,181,1,0,0,0,1,0
68089,L55927,L,297.6,308.7,1359,54.9,191,1,1,0,0,0,0
68133,M19146,M,301.7,309.9,1385,47.0,125,1,0,1,0,0,0
68148,L53419,L,301.2,310.7,1394,59.4,166,1,0,0,1,0,0
68211,L51970,L,303.8,312.8,1356,45.6,197,1,0,1,0,0,0
68222,L55387,L,299.3,310.7,1365,48.3,168,1,0,0,0,0,0
68287,L49255,L,299.5,309.3,1390,55.2,173,1,0,0,0,0,0
68487,L51759,L,303.1,311.2,1374,48.2,65,1,0,0,0,0,0
68522,L52874,L,302.4,311.8,1509,45.7,108,1,0,0,0,0,0
68541,L52241,L,304.0,313.0,1363,54.5,200,1,0,0,0,1,0
68557,L51640,L,302.6,310.5,1366,44.1,166,1,0,1,0,0,0
68586,L57154,L,298.6,308.2,1465,40.3,172,1,0,0,0,1,0
68614,L51826,L,303.3,311.5,1353,56.0,190,1,0,1,0,1,0
68793,L50038,L,300.5,309.3,1705,29.2,231,1,0,0,0,0,0
68861,M18981,M,302.1,310.7,1312,47.8,213,1,0,1,0,0,0
69019,L52879,L,302.5,311.8,1373,56.0,215,1,0,0,0,1,0
69030,L47643,L,297.4,308.7,2874,4.2,179,1,0,0,1,0,0
69032,L51565,L,301.9,309.7,1294,65.3,233,1,0,1,0,1,0
69073,L52680,L,302.8,312.2,1366,55.2,124,1,0,0,0,1,0
69076,L54263,L,300.7,310.4,1539,46.3,209,1,0,0,0,1,0
69189,L51250,L,301.9,310.7,1339,61.8,208,1,0,0,0,1,0
69193,L51913,L,303.3,311.6,1384,44.6,223,1,0,1,0,0,0
